day,model,sym,side,sig,code,time,min,entry,rank,cls,taken,ghost,skip_why,breadth,daypct,sec,sec_bullq,sec_bearq,sec_pb,sec_pw,held,tilt,regime,cf_net_s,cf_net_p,cf_r_s,cf_r_p,cf_exit_s,m9_shard,cf_net,cf_r,cf_exit,mfe_r,mae_r,mfe30_r,mfe60_r,eod_pct,bear_close,day_regime
2026-07-31,M5,ULTRACEMCO,BUY,BUY-EX,101,10:25,625,11907.0,108,,0,0,M5 gate: spurt 108 · movers N — need both,0.457,0.481,CEMENT,,,,,,,MIXED/chop,,,,,,,-122,-0.12,100% trail 12:50,1.29,1.12,0.52,1.29,-0.19,0.476,MIXED
2026-07-31,M5,ADANIGREEN,SELL,NORMAL SELL,280,10:30,630,1357.0,145,,0,0,M5 gate: spurt 145 · movers N — need both,0.457,-0.081,GREEN,,,,,,,MIXED/chop,,,,,,,-312,-1.0,100% SL 11:40,0.64,6.38,0.48,0.64,-1.55,0.476,MIXED
2026-07-31,M5,ANGELONE,BUY,BUY-EX12,111,10:30,630,297.5,99,,0,0,weak EX variant (EX9+) blocked — B2 (GHOST-shadowed EOD),0.457,1.953,CAPMKTS,,,,,,,MIXED/chop,,,,,,,113,0.61,100% trail 14:35,1.25,0.48,0.71,0.71,0.0,0.476,MIXED
2026-07-31,M5,FORCEMOT,BUY,BUY-EX7,106,10:30,630,17837.0,206,,0,0,M5 gate: spurt 206 · movers N — need both,0.457,1.289,AUTO,,,,,,,MIXED/chop,,,,,,,277,1.16,100% trail 11:55,3.48,0.6,1.73,1.73,0.19,0.476,MIXED
2026-07-31,M5,LT,SELL,SELL-EX1,201,10:30,630,3932.0,174,,0,0,M5 gate: spurt 174 · movers N — need both,0.457,-0.216,INFRA,,,,,,,MIXED/chop,,,,,,,-329,-1.0,100% SL 12:55,0.43,1.27,0.2,0.43,-0.15,0.476,MIXED
2026-07-31,M5,PATANJALI,BUY,BUY-EX6,105,10:30,630,357.8,164,,0,0,M5 gate: spurt 164 · movers N — need both,0.457,0.945,FMCG,,,,,,,MIXED/chop,,,,,,,-285,-0.56,100% trail 13:10,1.13,1.85,1.13,1.13,-1.09,0.476,MIXED
2026-07-31,M5,TITAN,BUY,BUY-EX7,106,10:30,630,4859.3,155,,0,0,M5 gate: spurt 155 · movers N — need both,0.457,0.318,CDUR,,,,,,,MIXED/chop,,,,,,,58,0.85,100% trail 15:00,1.57,0.84,0.31,0.31,0.53,0.476,MIXED
2026-07-31,M5,DELHIVERY,SELL,SELL-EX2,202,10:55,655,468.2,65,,0,0,M5 gate: spurt 65 · movers N — need both,0.457,-0.171,LOGISTICS,,,,,,,MIXED/chop,,,,,,,-389,-1.0,100% trail 12:15,1.13,8.17,0.67,1.13,-2.67,0.476,MIXED
2026-07-31,M5,ETERNAL,SELL,NORMAL SELL,280,10:50,650,307.2,99,,0,0,M5 gate: spurt 99 · movers N — need both,0.457,-0.967,NEWAGE,,,,,,,MIXED/chop,,,,,,,462,1.82,100% trail 14:15,2.9,0.24,0.38,0.54,1.48,0.476,MIXED
2026-07-31,M5,KPITTECH,BUY,BUY-EX9,108,10:55,655,588.25,91,,0,0,weak EX variant (EX9+) blocked — B2 (GHOST-shadowed EOD),0.457,-0.381,IT,,,,,,,MIXED/chop,,,,,,,776,2.35,100% trail 13:25,4.41,0.58,0.1,0.95,1.49,0.476,MIXED
2026-07-31,M5,MARUTI,SELL,SELL-EX1,201,10:55,655,14137.0,4,,0,0,M5 gate: spurt 4 · movers N — need both,0.457,-0.303,AUTO,,,,,,,MIXED/chop,,,,,,,-395,-0.67,100% EOD 15:20,0.08,0.86,0.08,0.08,-0.73,0.476,MIXED
2026-07-31,M5,MFSL,SELL,SELL-EX8,208,10:50,650,1503.0,181,,0,0,M5 gate: spurt 181 · movers N — need both,0.457,-0.562,INSURANCE,,,,,,,MIXED/chop,,,,,,,16,0.24,100% EOD 15:20,0.76,0.73,0.04,0.27,-0.37,0.476,MIXED
2026-07-31,M5,NESTLEIND,SELL,SELL-EX1,201,10:40,640,1508.8,143,,0,0,M5 gate: spurt 143 · movers N — need both,0.457,-0.671,FMCG,,,,,,,MIXED/chop,,,,,,,176,0.76,100% trail 14:50,1.08,0.64,0.28,0.28,0.25,0.476,MIXED
2026-07-31,M5,OIL,BUY,BUY-EX12,111,10:45,645,457.15,76,,0,0,weak EX variant (EX9+) blocked — B2 (GHOST-shadowed EOD),0.457,-0.022,OIL,,,,,,,MIXED/chop,,,,,,,91,0.37,100% EOD 15:20,0.55,0.57,0.45,0.45,0.46,0.476,MIXED
2026-07-31,M5,PETRONET,BUY,BUY-EX7,106,10:55,655,279.65,140,,0,0,M5 gate: spurt 140 · movers N — need both,0.457,0.233,OIL,,,,,,,MIXED/chop,,,,,,,-196,-1.0,100% SL 11:00,2.7,1.8,1.23,1.23,0.14,0.476,MIXED
2026-07-31,M5,SUZLON,BUY,BUY-EX,101,10:35,635,47.88,151,,0,0,M5 gate: spurt 151 · movers N — need both,0.457,0.97,GREEN,,,,,,,MIXED/chop,,,,,,,42,0.14,100% EOD 15:20,0.39,0.29,0.3,0.3,0.36,0.476,MIXED
2026-07-31,M5,UNIONBANK,BUY,BUY-EX,101,10:35,635,171.1,164,,0,0,M5 gate: spurt 164 · movers N — need both,0.457,0.264,PSUBK,,,,,,,MIXED/chop,,,,,,,213,1.11,100% trail 14:00,1.83,0.66,0.26,0.26,-0.2,0.476,MIXED
2026-07-31,M5,VMM,SELL,NORMAL SELL,280,10:40,640,107.17,42,,0,0,M5 gate: spurt 42 · movers N — need both,0.457,-0.594,CONSUMPTION,,,,,,,MIXED/chop,,,,,,,-22,0.04,100% EOD 15:20,0.31,0.15,0.05,0.05,0.16,0.476,MIXED
2026-07-31,M5,CANBK,SELL,SELL-EX1,201,11:05,665,124.59,199,,0,0,M5 gate: spurt 199 · movers N — need both,0.457,-0.008,PSUBK,,,,,,,MIXED/chop,,,,,,,-258,-1.0,100% SL 13:05,0.81,1.45,0.31,0.74,-0.25,0.476,MIXED
2026-07-31,M5,GRASIM,SELL,SELL-EX5,205,11:05,665,3115.3,32,,0,0,M5 gate: spurt 32 · movers N — need both,0.457,0.49,CEMENT,,,,,,,MIXED/chop,,,,,,,115,0.6,100% trail 15:00,1.07,0.51,0.11,0.11,0.73,0.476,MIXED
2026-07-31,M5,MANKIND,SELL,SELL-EX19,219,11:00,660,2434.5,2,,0,0,weak EX variant (EX9+) blocked — B2 (GHOST-shadowed EOD),0.457,-5.269,PHA,,,,,,,MIXED/chop,,,,,,,-494,-1.0,100% SL 11:40,0.61,2.23,0.61,0.61,-1.54,0.476,MIXED
2026-07-31,M5,NAUKRI,BUY,BUY-EX9,108,11:00,660,1232.2,175,,0,0,weak EX variant (EX9+) blocked — B2 (GHOST-shadowed EOD),0.457,-1.028,NEWAGE,,,,,,,MIXED/chop,,,,,,,-528,-1.0,100% SL 11:15,0.1,1.4,0.05,0.05,-0.43,0.476,MIXED
2026-07-31,M5,PIDILITIND,SELL,SELL-EX2,202,11:05,665,1618.8,106,,0,0,M5 gate: spurt 106 · movers N — need both,0.457,-0.687,CHEMICALS,,,,,,,MIXED/chop,,,,,,,178,0.58,100% EOD 15:20,1.23,0.27,0.19,0.19,0.69,0.476,MIXED
2026-07-31,M5,RECLTD,SELL,SELL-EX8,208,11:05,665,370.55,198,,0,0,M5 gate: spurt 198 · movers N — need both,0.457,-1.213,FIN,,,,,,,MIXED/chop,,,,,,,-319,-1.0,100% SL 12:10,0.32,1.83,0.23,0.32,-0.62,0.476,MIXED
2026-07-31,M5,SUZLON,BUY,BUY-EX,101,11:00,660,48.07,167,,0,0,M5 gate: spurt 167 · movers N — need both,0.457,1.371,GREEN,,,,,,,MIXED/chop,,,,,,,-143,-0.08,100% EOD 15:20,0.12,0.28,0.04,0.04,-0.04,0.476,MIXED
2026-07-31,M5,VBL,SELL,SELL-EX8,208,11:05,665,443.2,186,,0,0,post-11:00 entry needs breadth majority on SELL side (below-open 43% vs need ≥55,0.457,-1.729,FMCG,,,,,,,MIXED/chop,,,,,,,-507,-1.0,100% SL 12:50,0.9,1.18,0.05,0.05,0.72,0.476,MIXED
2026-07-31,M5,ASTRAL,SELL,NORMAL SELL,280,11:25,685,1450.8,97,,0,0,post-11:00 entry needs breadth majority on SELL side (below-open 43% vs need ≥55,0.457,-1.373,BUILDMAT,,,,,,,MIXED/chop,,,,,,,57,0.34,100% EOD 15:20,0.61,0.73,0.4,0.4,0.06,0.476,MIXED
2026-07-31,M5,BANKINDIA,SELL,SELL-EX8,208,11:30,690,137.17,125,,0,0,M5 gate: spurt 125 · movers N — need both,0.457,-0.167,PSUBK,,,,,,,MIXED/chop,,,,,,,-291,-1.0,100% SL 13:00,0.54,2.7,0.04,0.54,-0.4,0.476,MIXED
2026-07-31,M5,NATIONALUM,BUY,BUY-EX,101,11:15,675,355.05,117,,0,0,M5 gate: spurt 117 · movers N — need both,0.457,1.763,MET,,,,,,,MIXED/chop,,,,,,,-468,-1.0,100% SL 11:50,0.26,2.72,0.26,0.26,-1.28,0.476,MIXED
2026-07-31,M5,NAUKRI,SELL,SELL-EX15,215,11:20,680,1219.3,191,,0,0,weak EX variant (EX9+) blocked — B2 (GHOST-shadowed EOD),0.457,-2.064,NEWAGE,,,,,,,MIXED/chop,,,,,,,-651,-1.0,100% SL 13:25,0.19,1.03,0.19,0.19,-0.62,0.476,MIXED
2026-07-31,M5,SAIL,SELL,NORMAL SELL,280,11:25,685,168.33,155,,0,0,M5 gate: spurt 155 · movers N — need both,0.457,-0.408,MET,,,,,,,MIXED/chop,,,,,,,-490,-1.0,100% SL 12:30,0.27,1.46,0.27,0.27,-0.3,0.476,MIXED
2026-07-31,M5,SRF,BUY,BUY-EX4,103,11:15,675,2614.6,104,,0,0,M5 gate: spurt 104 · movers N — need both,0.457,0.292,CHEMICALS,,,,,,,MIXED/chop,,,,,,,246,1.45,100% trail 13:55,2.02,0.44,1.26,1.26,0.39,0.476,MIXED
2026-07-31,M5,SWIGGY,SELL,SELL-EX15,215,11:20,680,288.44,8,,0,0,weak EX variant (EX9+) blocked — B2 (GHOST-shadowed EOD),0.457,-1.858,NEWAGE,,,,,,,MIXED/chop,,,,,,,509,0.64,100% EOD 15:20,0.79,0.23,0.59,0.69,1.27,0.476,MIXED
2026-07-31,M5,TATACONSUM,SELL,SELL-EX1,201,11:10,670,1087.0,106,,0,0,M5 gate: spurt 106 · movers N — need both,0.457,-0.731,FMCG,,,,,,,MIXED/chop,,,,,,,113,0.54,100% EOD 15:20,0.79,0.3,0.52,0.64,0.45,0.476,MIXED
2026-07-31,M5,HINDUNILVR,SELL,SELL-EX1,201,11:35,695,2098.0,126,,0,0,M5 gate: spurt 126 · movers N — need both,0.457,-0.427,FMCG,,,,,,,MIXED/chop,,,,,,,-122,-0.24,100% EOD 15:20,0.42,0.6,0.1,0.42,-0.07,0.476,MIXED
2026-07-31,M5,AMBUJACEM,SELL,NORMAL SELL,280,11:45,705,431.75,177,,0,0,M5 gate: spurt 177 · movers N — need both,0.457,-0.838,CEMENT,,,,,,,MIXED/chop,,,,,,,-282,-1.0,100% SL 13:00,0.89,1.3,0.89,0.89,-0.06,0.476,MIXED
2026-07-31,M5,JSWSTEEL,SELL,NORMAL SELL,280,11:45,705,1265.3,35,,0,0,M5 gate: spurt 35 · movers N — need both,0.457,-0.252,MET,,,,,,,MIXED/chop,,,,,,,-386,-1.0,100% SL 15:00,0.43,1.03,0.39,0.43,-0.48,0.476,MIXED
2026-07-31,M5,LODHA,SELL,SELL-EX1,201,11:50,710,1275.75,207,,0,0,post-11:00 entry needs breadth majority on SELL side (below-open 42% vs need ≥55,0.457,-0.955,REALTY,,,,,,,MIXED/chop,,,,,,,223,0.76,100% trail 13:50,3.48,0.38,1.13,1.13,2.55,0.476,MIXED
2026-07-31,M5,NMDC,SELL,SELL-EX1,201,11:45,705,84.93,173,,0,0,M5 gate: spurt 173 · movers N — need both,0.457,-0.258,MET,,,,,,,MIXED/chop,,,,,,,-161,-0.31,100% EOD 15:20,0.49,0.69,0.22,0.33,-0.14,0.476,MIXED
2026-07-31,M5,NTPC,SELL,SELL-EX2,202,12:00,720,343.65,128,,0,0,M5 gate: spurt 128 · movers N — need both,0.457,-0.348,ENE,,,,,,,MIXED/chop,,,,,,,-294,-1.0,100% SL 12:40,0.07,3.24,0.07,0.07,-0.86,0.476,MIXED
2026-07-31,M5,BAJFINANCE,BUY,BUY-EX17,102,09:30,570,1115.7,5,,0,1,,0.457,5.454,FIN,,,,,,,MIXED/chop,768.99,1208.98,0.92,2.16,100% trail 14:30,,744,0.92,100% trail 14:30,1.11,0.15,0.38,0.38,2.2,0.476,MIXED
2026-07-31,M5,GLENMARK,BUY,BUY-EX17,102,09:30,570,2238.6,100,,0,1,,0.457,1.432,PHA,,,,,,,MIXED/chop,-137.99,-137.99,-0.12,-0.16,100% EOD 15:20,,-138,-0.09,100% EOD 15:20,0.56,0.57,0.33,0.56,0.51,0.476,MIXED
2026-07-31,M5,SUPREMEIND,BUY,BUY-EX17,102,09:30,570,3467.2,78,,0,1,,0.457,0.353,BUILDMAT,,,,,,,MIXED/chop,-559.03,-362.25,-1.0,-1.0,100% SL 14:35,,-559,-1.0,100% SL 14:35,0.38,1.1,0.24,0.24,0.31,0.476,MIXED
2026-07-31,M5,TATASTEEL,SELL,SELL-EX19,220,09:30,570,186.62,43,,0,1,,0.457,-0.198,MET,,,,,,,MIXED/chop,-576.29,-504.22,-1.0,-1.0,100% SL 12:35,,-921,-1.0,100% SL 13:15,0.1,1.67,0.1,0.1,-1.76,0.476,MIXED
2026-07-31,M5,DALBHARAT,BUY,BUY-EX17,102,09:40,580,1805.6,177,,0,1,,0.457,0.423,CEMENT,,,,,,,MIXED/chop,-198.21,-198.21,-0.26,-0.27,100% EOD 15:20,,-198,-0.26,100% EOD 15:20,0.41,0.73,0.3,0.3,-0.31,0.476,MIXED
2026-07-31,M5,HINDZINC,BUY,BUY-EX17,102,09:40,580,539.95,154,,0,1,,0.457,0.568,MET,,,,,,,MIXED/chop,74.21,-51.61,0.38,0.2,100% EOD 15:20,,24,0.22,100% EOD 15:20,0.84,0.61,0.62,0.62,-0.13,0.476,MIXED
2026-07-31,M5,INOXWIND,BUY,BUY-EX17,102,09:40,580,76.06,157,,0,1,,0.457,1.319,GREEN,,,,,,,MIXED/chop,1344.71,1344.71,2.62,2.62,100% EOD 15:20,,1345,2.62,100% EOD 15:20,2.84,0.73,0.39,0.77,2.92,0.476,MIXED
2026-07-31,M5,JINDALSTEL,BUY,BUY-EX17,102,09:40,580,1109.2,197,,0,1,,0.457,1.343,MET,,,,,,,MIXED/chop,-396.74,-396.74,-0.67,-0.67,100% EOD 15:20,,-397,-0.46,100% EOD 15:20,0.3,0.54,0.3,0.3,-0.65,0.476,MIXED
2026-07-31,M5,LODHA,BUY,BUY-EX17,102,09:40,580,1294.85,179,,0,1,,0.457,0.528,REALTY,,,,,,,MIXED/chop,-952.18,-461.31,-1.0,-1.0,100% SL 12:20,,-934,-1.0,100% SL 13:05,0.07,1.78,0.07,0.07,-3.99,0.476,MIXED
2026-07-31,M5,PNBHOUSING,BUY,BUY-EX17,102,09:40,580,1043.1,17,,0,1,,0.457,0.978,FIN,,,,,,,MIXED/chop,130.11,223.22,0.28,0.5,100% EOD 15:20,,130,0.28,100% EOD 15:20,1.07,0.72,0.43,0.43,0.23,0.476,MIXED
2026-07-31,M5,TIINDIA,BUY,BUY-EX17,102,10:00,600,2773.8,38,,0,1,,0.457,3.039,AUTO,,,,,,,MIXED/chop,-347.5,-441.61,-0.35,-1.0,100% EOD 15:20,,-348,-0.35,100% EOD 15:20,0.02,0.44,0.02,0.02,-0.85,0.476,MIXED
2026-07-31,M5,RVNL,BUY,BUY-EX12,111,10:10,610,224.08,117,,0,1,,0.457,0.471,RAILWAYS,,,,,,,MIXED/chop,108.69,108.69,0.59,1.51,100% trail 11:30,,109,0.59,100% trail 11:30,1.64,0.36,0.11,1.46,0.43,0.476,MIXED
2026-07-31,M5,CONCOR,BUY,BUY-EX12,111,10:15,615,528.3,121,,0,1,,0.457,0.437,LOGISTICS,,,,,,,MIXED/chop,-449.13,-200.41,-1.0,-1.0,100% SL 14:20,,-449,-1.0,100% SL 14:20,0.17,1.03,0.1,0.17,-0.72,0.476,MIXED
2026-07-31,M5,BIOCON,BUY,BUY-EX12,111,10:25,625,427.8,110,,0,1,,0.457,0.423,PHA,,,,,,,MIXED/chop,-468.04,-294.24,-1.0,-1.0,100% SL 13:10,,-468,-1.0,100% SL 13:10,0.14,1.49,0.14,0.14,-0.42,0.476,MIXED
2026-07-31,M5,HDFCLIFE,BUY,BUY-EX9,108,10:25,625,547.4,32,,0,1,,0.457,0.431,INSURANCE,,,,,,,MIXED/chop,-241.64,-211.67,-1.0,-1.0,100% SL 10:40,,-348,-1.0,100% SL 12:05,1.22,1.17,0.45,0.51,0.64,0.476,MIXED
2026-07-31,M5,OBEROIRLTY,BUY,BUY-EX12,111,10:25,625,1831.1,191,,0,1,,0.457,0.887,REALTY,,,,,,,MIXED/chop,-274.94,-271.94,-1.0,-1.0,100% SL 11:30,,-397,-1.0,100% SL 13:40,0.1,1.12,0.1,0.1,-0.33,0.476,MIXED
2026-07-31,M5,RADICO,BUY,BUY-EX9,108,10:20,620,4369.2,20,,0,1,,0.457,0.005,FMCG,,,,,,,MIXED/chop,-365.4,-441.32,-1.0,-1.0,100% SL 11:40,,-605,-1.0,100% SL 15:10,0.44,1.02,0.23,0.23,-0.42,0.476,MIXED
2026-07-31,M5,ANGELONE,BUY,BUY-EX12,111,10:30,630,297.5,99,,0,1,,0.457,1.953,CAPMKTS,,,,,,,MIXED/chop,27.76,-6.2,0.41,0.44,100% trail 15:05,,113,0.61,100% trail 14:35,1.25,0.48,0.71,0.71,0.0,0.476,MIXED
2026-07-31,M5,KPITTECH,BUY,BUY-EX9,108,10:55,655,588.25,91,,0,1,,0.457,-0.381,IT,,,,,,,MIXED/chop,775.91,-276.89,2.35,-1.0,100% trail 13:25,,776,2.35,100% trail 13:25,4.41,0.58,0.1,0.95,1.49,0.476,MIXED
2026-07-31,M5,OIL,BUY,BUY-EX12,111,10:45,645,457.15,76,,0,1,,0.457,-0.022,OIL,,,,,,,MIXED/chop,89.97,89.97,0.39,0.61,100% EOD 15:20,,91,0.37,100% EOD 15:20,0.55,0.57,0.45,0.45,0.46,0.476,MIXED
2026-07-31,M5,MANKIND,SELL,SELL-EX19,220,11:00,660,2434.5,2,,0,1,,0.457,-5.269,PHA,,,,,,,MIXED/chop,-494.21,-221.96,-1.0,-1.0,100% SL 11:40,,-494,-1.0,100% SL 11:40,0.61,2.23,0.61,0.61,-1.54,0.476,MIXED
2026-07-31,M5,NAUKRI,BUY,BUY-EX9,108,11:00,660,1232.2,175,,0,1,,0.457,-1.028,NEWAGE,,,,,,,MIXED/chop,-528.38,-274.67,-1.0,-1.0,100% SL 11:15,,-528,-1.0,100% SL 11:15,0.1,1.4,0.05,0.05,-0.43,0.476,MIXED
2026-07-31,M5,NAUKRI,SELL,SELL-EX15,216,11:20,680,1219.3,191,,0,1,,0.457,-2.064,NEWAGE,,,,,,,MIXED/chop,-650.64,-494.5,-1.0,-1.0,100% SL 13:25,,-651,-1.0,100% SL 13:25,0.19,1.03,0.19,0.19,-0.62,0.476,MIXED
2026-07-31,M5,SWIGGY,SELL,SELL-EX15,216,11:20,680,288.44,8,,0,1,,0.457,-1.858,NEWAGE,,,,,,,MIXED/chop,509.32,194.3,0.64,0.81,100% EOD 15:20,,509,0.64,100% EOD 15:20,0.79,0.23,0.59,0.69,1.27,0.476,MIXED
2026-07-31,M6,CAMS,BUY,BUY-EX,101,09:30,570,804.55,,BREAKOUT,1,0,,0.443,1.431,CAPMKTS,0,0,0,0,0,10.3,,-403.0,,-0.45,,100% EOD 15:20,,-463,-0.45,100% EOD 15:20,0.17,0.56,0.17,0.17,-1.17,0.476,MIXED
2026-07-31,M6,COLPAL,SELL,SELL-EX3,203,09:30,570,2053.9,,BREAKOUT,1,0,,0.443,-1.492,FMCG,0,1,0,1,1,10.3,,-391.0,,-0.44,,100% EOD 15:20,,-381,-0.37,100% EOD 15:20,0.12,0.47,0.12,0.12,-0.72,0.476,MIXED
2026-07-31,M6,GODREJCP,SELL,SELL-EX8,208,09:30,570,1055.9,,BREAKOUT,1,0,,0.443,-1.493,FMCG,0,1,0,1,1,10.3,,-673.0,,-1.0,,100% SL 11:45,,-817,-1.0,100% SL 12:25,0.08,1.32,0.08,0.08,-0.97,0.476,MIXED
2026-07-31,M6,ITC,SELL,SELL-EX8,208,09:30,570,281.55,,BREAKOUT,1,0,,0.443,-1.401,FMCG,0,1,0,1,1,10.3,,142.0,,0.21,,100% EOD 15:20,,69,0.19,100% EOD 15:20,0.35,0.51,0.1,0.1,0.2,0.476,MIXED
2026-07-31,M6,KFINTECH,BUY,BUY-EX,101,09:30,570,952.45,,BREAKOUT,1,0,,0.443,1.33,CAPMKTS,0,0,0,0,0,10.3,,-724.0,,-0.81,,100% EOD 15:20,,-789,-0.81,100% EOD 15:20,0.2,0.92,0.2,0.2,-1.73,0.476,MIXED
2026-07-31,M6,MARICO,SELL,SELL-EX8,208,09:30,570,874.6,,BREAKOUT,1,0,,0.443,-1.398,FMCG,0,1,0,1,1,10.3,,294.0,,0.53,,100% EOD 15:20,,221,0.35,100% EOD 15:20,0.45,0.34,0.13,0.13,0.64,0.476,MIXED
2026-07-31,M6,KAYNES,BUY,BUY-EX,101,09:50,590,3740.0,,BREAKOUT,1,0,,0.443,3.03,CAPGOODS,0,0,0,0,0,10.3,,390.0,,0.47,,100% trail 13:30,,338,0.46,100% trail 13:30,1.01,0.28,0.65,0.88,1.2,0.476,MIXED
2026-07-31,M6,KEI,BUY,BUY-EX,101,09:45,585,4953.5,,BREAKOUT,1,0,,0.443,3.241,CAPGOODS,0,0,0,0,0,10.3,,724.0,,0.84,,100% trail 11:30,,176,0.27,100% EOD 15:20,0.84,0.36,0.25,0.81,0.8,0.476,MIXED
2026-07-31,M6,BRITANNIA,SELL,SELL-EX1,201,10:20,620,5378.0,,BREAKOUT,1,0,,0.443,-2.749,FMCG,0,1,0,1,1,10.3,,-243.0,,-0.55,,100% EOD 15:20,,-314,-0.32,100% EOD 15:20,0.17,0.58,0.16,0.17,-0.5,0.476,MIXED
2026-07-31,M6,MAZDOCK,BUY,BUY-EX,101,10:10,610,2391.3,,BREAKOUT,1,0,,0.443,2.807,DEF,0,0,0,0,0,10.3,,-191.0,,-0.22,,100% EOD 15:20,,-227,-0.2,100% EOD 15:20,0.17,0.46,0.17,0.17,-0.39,0.476,MIXED
2026-07-31,M6,SOLARINDS,BUY,BUY-EX,101,10:10,610,18577.0,,BREAKOUT,1,0,,0.443,2.92,DEF,0,0,0,0,0,10.3,,-344.0,,-0.66,,100% EOD 15:20,,-398,-0.66,100% EOD 15:20,0.16,0.92,0.16,0.16,-1.06,0.476,MIXED
2026-07-31,M6,VBL,SELL,SELL-EX3,203,10:10,610,445.85,,BREAKOUT,1,0,,0.443,-1.142,FMCG,0,1,0,1,1,10.3,,431.0,,1.02,,100% EOD 15:20,,364,1.03,100% EOD 15:20,1.58,0.46,0.49,0.75,1.31,0.476,MIXED
2026-07-31,M6,ASTRAL,SELL,NORMAL SELL,280,11:25,685,1450.8,,BREAKOUT,1,0,,0.443,-1.373,BUILDMAT,0,0,0,0,0,10.3,,129.0,,0.34,,100% EOD 15:20,,57,0.34,100% EOD 15:20,0.61,0.73,0.4,0.4,0.06,0.476,MIXED
2026-07-31,M6,360ONE,BUY,ENTRY BUY,90,09:20,560,1154.8,,,0,0,scanner-table preview (90/290) — no chart label,0.443,1.476,CAPMKTS,0,0,0,0,0,10.3,,,,,,,,-738,-1.0,100% SL 12:10,0.74,1.51,0.74,0.74,-1.63,0.476,MIXED
2026-07-31,M6,ABB,BUY,ENTRY BUY,90,09:20,560,7424.0,,,0,0,scanner-table preview (90/290) — no chart label,0.443,1.838,CAPGOODS,0,0,0,0,0,10.3,,,,,,,,-528,-1.0,100% SL 15:00,0.81,2.97,0.81,0.81,-2.42,0.476,MIXED
2026-07-31,M6,ABCAPITAL,BUY,ENTRY BUY,90,09:20,560,407.8,,,0,0,scanner-table preview (90/290) — no chart label,0.443,3.516,FIN,0,0,1,0,1,10.3,,,,,,,,-969,-1.0,100% SL 14:15,0.56,1.09,0.36,0.36,-0.69,0.476,MIXED
2026-07-31,M6,ADANIENSOL,BUY,ENTRY BUY,90,09:20,560,1675.0,,,0,0,scanner-table preview (90/290) — no chart label,0.443,1.392,ENE,0,0,0,0,1,10.3,,,,,,,,-344,-1.0,100% SL 09:25,0.74,5.03,0.74,0.74,-1.77,0.476,MIXED
2026-07-31,M6,ANGELONE,BUY,ENTRY BUY,90,09:25,565,296.8,,,0,0,scanner-table preview (90/290) — no chart label,0.443,1.714,CAPMKTS,0,0,0,0,0,10.3,,,,,,,,-31,0.06,100% EOD 15:20,0.72,0.37,0.42,0.42,0.24,0.476,MIXED
2026-07-31,M6,APLAPOLLO,SELL,ENTRY SELL,290,09:25,565,1879.4,,,0,0,scanner-table preview (90/290) — no chart label,0.443,-0.718,MET,0,0,0,0,0,10.3,,,,,,,,1651,2.28,100% EOD 15:20,2.57,0.29,0.62,0.62,3.16,0.476,MIXED
2026-07-31,M6,ASHOKLEY,BUY,ENTRY BUY,90,09:20,560,160.86,,,0,0,scanner-table preview (90/290) — no chart label,0.443,1.297,AUTO,0,0,0,0,0,10.3,,,,,,,,1218,2.45,100% trail 11:05,3.4,0.4,2.4,3.1,2.92,0.476,MIXED
2026-07-31,M6,AUBANK,BUY,ENTRY BUY,90,09:20,560,1040.0,,,0,0,scanner-table preview (90/290) — no chart label,0.443,0.678,BANK,0,0,0,0,0,10.3,,,,,,,,190,1.09,100% trail 15:15,3.28,0.79,0.51,0.89,0.58,0.476,MIXED
2026-07-31,M6,BAJAJ-AUTO,BUY,ENTRY BUY,90,09:20,560,11513.5,,,0,0,scanner-table preview (90/290) — no chart label,0.443,0.599,AUTO,0,0,0,0,0,10.3,,,,,,,,-7,0.08,100% EOD 15:20,0.41,0.29,0.04,0.04,0.05,0.476,MIXED
2026-07-31,M6,BAJAJHLDNG,BUY,ENTRY BUY,90,09:20,560,11130.0,,,0,0,scanner-table preview (90/290) — no chart label,0.443,1.932,FIN,0,0,1,0,1,10.3,,,,,,,,899,1.35,100% trail 12:35,1.86,0.68,0.49,0.66,1.84,0.476,MIXED
2026-07-31,M6,BANDHANBNK,BUY,ENTRY BUY,90,09:25,565,174.59,,,0,0,scanner-table preview (90/290) — no chart label,0.443,1.007,BANK,0,0,0,0,0,10.3,,,,,,,,-282,-0.65,100% EOD 15:20,0.72,0.87,0.72,0.72,-0.4,0.476,MIXED
2026-07-31,M6,BANKINDIA,BUY,ENTRY BUY,90,09:20,560,138.02,,,0,0,scanner-table preview (90/290) — no chart label,0.443,0.451,PSUBK,0,0,0,0,0,10.3,,,,,,,,-250,-1.0,100% SL 10:05,1.47,2.56,0.69,0.69,-0.22,0.476,MIXED
2026-07-31,M6,BDL,BUY,ENTRY BUY,90,09:20,560,1255.6,,,0,0,scanner-table preview (90/290) — no chart label,0.443,0.69,DEF,0,0,0,0,0,10.3,,,,,,,,-61,0.07,100% trail 11:10,1.04,0.63,0.67,1.04,-0.29,0.476,MIXED
2026-07-31,M6,BEL,BUY,ENTRY BUY,90,09:20,560,387.8,,,0,0,scanner-table preview (90/290) — no chart label,0.443,0.727,DEF,0,0,0,0,0,10.3,,,,,,,,-73,0.0,100% EOD 15:20,0.97,0.54,0.97,0.97,0.0,0.476,MIXED
